uf,cidade,lat,lon
SC,MAREMA,-26.802361,-52.626445
SC,MASSARANDUBA,-26.610868,-49.005351
SC,MATOS COSTA,-26.4739837,-51.1509787
SC,MELEIRO,-28.8303183,-49.6349851
SC,MIRIM DOCE,-27.2003527,-50.0697185
SC,MODELO,-26.7752383,-53.0525513
SC,MONDAÍ,-27.1020777,-53.399242
SC,MONTE CARLO,-27.2216645,-50.9784032
SC,MONTE CASTELO,-26.460989,-50.232724
SC,MORRO DA FUMAÇA,-28.6522275,-49.2133979
SC,MORRO GRANDE,-28.6695957,-49.1060946
SC,NAVEGANTES,-26.8898813,-48.6495828
SC,NOVA ERECHIM,-26.9027688,-52.9071258
SC,NOVA ITABERABA,-26.9406956,-52.8132923
SC,NOVA TRENTO,-27.2862616,-48.9302652
SC,NOVA VENEZA,-28.637371,-49.4997634
SC,NOVO HORIZONTE,-26.4465656,-52.8319931
SC,ORLEANS,-28.3572698,-49.2872434
SC,OTACÍLIO COSTA,-27.4832304,-50.1195204
SC,OURO,-27.3389051,-51.6137785
SC,OURO VERDE,-26.6941871,-52.3103928
SC,PAIAL,-27.2564715,-52.4998045
SC,PAINEL,-27.9214849,-50.0994933
SC,PALHOÇA,-27.6447774,-48.6646323
SC,PALMA SOLA,-26.3482487,-53.2775974
SC,PALMEIRA,-27.5797981,-50.1589086
SC,PALMITOS,-27.0711023,-53.1596594
SC,PAPANDUVA,-26.4065885,-50.1457369
SC,PARAÍSO,-26.6180705,-53.6743943
SC,PASSO DE TORRES,-29.325393,-49.7218979
SC,PASSOS MAIA,-26.7806434,-52.0611058
SC,PAULO LOPES,-27.964968,-48.6830299
SC,PEDRAS GRANDES,-28.4357866,-49.1864128
SC,PENHA,-26.775418,-48.6465251
SC,PERITIBA,-27.3736365,-51.9050311
SC,PESCARIA BRAVA,-28.3845591,-48.8658054
SC,PETROLÂNDIA,-27.5329615,-49.6984597
SC,PINHALZINHO,-26.852586,-52.9872478
SC,PINHEIRO PRETO,-27.0457296,-51.2296306
SC,PIRATUBA,-27.4215816,-51.7822762
SC,PLANALTO ALEGRE,-27.0721133,-52.8667023
SC,POMERODE,-26.7356218,-49.1770095
SC,PONTE ALTA,-27.483497,-50.376404
SC,PONTE ALTA DO NORTE,-27.1626096,-50.4684028
SC,PONTE SERRADA,-26.8708566,-52.0164089
SC,PORTO BELO,-27.1542415,-48.5424395
SC,PORTO UNIÃO,-26.2336416,-51.082771
SC,POUSO REDONDO,-27.2567443,-49.9331593
SC,PRAIA GRANDE,-29.1966831,-49.9491971
SC,PRESIDENTE CASTELLO BRANCO,-27.2217868,-51.8089482
SC,PRESIDENTE GETÚLIO,-27.0426247,-49.6210429
SC,PRESIDENTE NEREU,-27.278277,-49.3890424
SC,PRINCESA,-26.4452737,-53.599913
SC,QUILOMBO,-26.7253683,-52.7193084
SC,RANCHO QUEIMADO,-27.6727911,-49.0124197
SC,RIO DAS ANTAS,-26.8998189,-51.0748324
SC,RIO DO CAMPO,-26.946807,-50.1412936
SC,RIO DO OESTE,-27.193267,-49.7984595
SC,RIO DO SUL,-27.2162607,-49.643654
SC,RIO DOS CEDROS,-26.739777,-49.271828
SC,RIO FORTUNA,-28.1335539,-49.1048223
SC,RIO NEGRINHO,-26.259075,-49.517746
SC,RIO RUFINO,-27.861691,-49.7806323
SC,RIQUEZA,-27.0697574,-53.3225281
SC,RODEIO,-26.9233304,-49.3685354
SC,ROMELÂNDIA,-26.6783317,-53.3189986
SC,SALETE,-26.9841891,-50.0076205
SC,SALTINHO,-26.604932,-53.057763
SC,SALTO VELOSO,-26.9071647,-51.406771
SC,SANGÃO,-28.6397512,-49.1266106
SC,SANTA CECÍLIA,-26.9658952,-50.4182571
SC,SANTA HELENA,-26.9389432,-53.6176263
SC,SANTA ROSA DE LIMA,-28.0404239,-49.1280356
SC,SANTA ROSA DO SUL,-29.1354955,-49.7154188
SC,SANTA TEREZINHA,-26.7813,-50.009017
SC,SANTA TEREZINHA DO PROGRESSO,-26.6197384,-53.1986638
SC,SANTIAGO DO SUL,-26.6346323,-52.6753323
SC,SANTO AMARO DA IMPERATRIZ,-27.6865324,-48.7769405
SC,SAUDADES,-26.6976713,-52.638293
SC,SCHROEDER,-26.411571,-49.074041
SC,SEARA,-27.1528578,-52.3096985
SC,SERRA ALTA,-26.7291439,-53.0440668
SC,SIDERÓPOLIS,-28.597588,-49.4250007
SC,SOMBRIO,-29.107985,-49.632776
SC,SUL BRASIL,-26.7379101,-52.9650177
SC,SÃO BENTO DO SUL,-26.2483669,-49.3820672
SC,SÃO BERNARDINO,-26.4712934,-52.9658921
SC,SÃO BONIFÁCIO,-27.900907,-48.932608
SC,SÃO CARLOS,-27.081863,-53.0051018
SC,SÃO CRISTÓVÃO DO SUL,-27.2670093,-50.4409508
SC,SÃO DOMINGOS,-26.5593237,-52.5311718
SC,SÃO FRANCISCO DO SUL,-26.2495087,-48.6308087
SC,SÃO JOAQUIM,-28.2924972,-49.9353255
SC,SÃO JOSÉ,-27.6157733,-48.6276491
SC,SÃO JOSÉ DO CEDRO,-26.4555904,-53.4954785
SC,SÃO JOSÉ DO CERRITO,-27.6627041,-50.5791762
SC,SÃO JOÃO BATISTA,-27.277547,-48.8496101
SC,SÃO JOÃO DO ITAPERIÚ,-26.6186415,-48.7670219
SC,SÃO JOÃO DO OESTE,-27.095202,-53.5950257
SC,SÃO JOÃO DO SUL,-29.2246601,-49.8081785
SC,SÃO LOURENÇO DO OESTE,-26.35566,-52.849837
SC,SÃO LUDGERO,-28.3243832,-49.174819
SC,SÃO MARTINHO,-28.165018,-48.9793424
SC,SÃO MIGUEL DA BOA VISTA,-26.6911028,-53.2522818
SC,SÃO MIGUEL DO OESTE,-26.7278977,-53.5176689
SC,SÃO PEDRO DE ALCÂNTARA,-27.5676985,-48.8047973
SC,TAIÓ,-27.1167574,-50.0002159
SC,TANGARÁ,-27.0997957,-51.2477143
SC,TIGRINHOS,-26.6869135,-53.1570085
SC,TIJUCAS,-27.239404,-48.6353696
SC,TIMBÉ DO SUL,-28.8300122,-49.8466056
SC,TIMBÓ,-26.8282737,-49.270641
SC,TIMBÓ GRANDE,-26.6170507,-50.6742579
SC,TREVISO,-28.5153879,-49.4582122
SC,TREZE DE MAIO,-28.5574415,-49.1447586
SC,TREZE TÍLIAS,-26.9996788,-51.4073067
SC,TROMBUDO CENTRAL,-27.3040981,-49.79316
SC,TRÊS BARRAS,-26.105632,-50.319692
SC,TUBARÃO,-28.471488,-49.014132
SC,TUNÁPOLIS,-26.97073,-53.6382084
SC,TURVO,-28.9277445,-49.6792206
SC,UNIÃO DO OESTE,-26.7642155,-52.8515985
SC,URUBICI,-28.015663,-49.592547
SC,URUPEMA,-27.9557716,-49.875957
SC,URUSSANGA,-28.5191381,-49.3201776
SC,VARGEM,-27.4909659,-50.9781096
SC,VARGEM BONITA,-27.005456,-51.740238
SC,VARGEÃO,-26.861277,-52.1544966
SC,VIDAL RAMOS,-27.3908814,-49.3615664
SC,VIDEIRA,-27.00544,-51.1533733
SC,VITOR MEIRELES,-26.879731,-49.833243
SC,WITMARSUM,-26.927487,-49.794675
SC,XANXERÊ,-26.8748603,-52.4035964
SC,XAVANTINA,-27.0702363,-52.3431086
SC,XAXIM,-26.9605363,-52.5335505
SC,ZORTÉA,-27.4535362,-51.55359
SC,ÁGUA DOCE,-26.9986047,-51.5529306
SC,ÁGUAS DE CHAPECÓ,-27.0741119,-52.9879048
SC,ÁGUAS FRIAS,-26.8817187,-52.8599756
SC,ÁGUAS MORNAS,-27.696316,-48.8247831
SE,AMPARO DE SÃO FRANCISCO,-10.200244699999999,-36.93251519749188
SE,AQUIDABÃ,-10.2837579,-37.0188687
SE,ARACAJU,-10.9162061,-37.0774655
SE,ARAUÁ,-11.2628389,-37.619978
SE,AREIA BRANCA,-10.7591455,-37.3148072
SE,BARRA DOS COQUEIROS,-10.9075694,-37.0386249
SE,BOQUIM,-11.1450175,-37.6204228
SE,BREJO GRANDE,-10.4287358,-36.4667918
SE,CAMPO DO BRITO,-10.7496246,-37.4942276
SE,CANHOBA,-10.1373681,-36.9710796
SE,CANINDÉ DE SÃO FRANCISCO,-9.6597475,-37.7904456
SE,CAPELA,-10.50494,-37.0552566
SE,CARIRA,-10.358303,-37.701473
SE,CARMÓPOLIS,-10.64835,-36.98493
SE,CEDRO DE SÃO JOÃO,-10.2506778,-36.8816067
SE,CRISTINÁPOLIS,-11.4757019,-37.7555212
SE,CUMBE,-10.3552462,-37.1828788
SE,DIVINA PASTORA,-10.6783231,-37.1482727
SE,ESTÂNCIA,-11.2682255,-37.4378341
SE,FEIRA NOVA,-10.2629878,-37.3131265
SE,FREI PAULO,-10.549956,-37.5356071
SE,GARARU,-9.9688996,-37.0827962
SE,GENERAL MAYNARD,-10.6855125,-36.98492
SE,GRACCHO CARDOSO,-10.2283011,-37.1971482
SE,ILHA DAS FLORES,-10.4365954,-36.5370011
SE,INDIAROBA,-11.5250972,-37.5075262
SE,ITABAIANA,-10.6856197,-37.4270517
SE,ITABAIANINHA,-11.2760142,-37.78666
SE,ITABI,-10.1263407,-37.1017566
SE,ITAPORANGA D'AJUDA,-10.9961671,-37.3045841
SE,JAPARATUBA,-10.5934888,-36.941514
SE,JAPOATÃ,-10.3467864,-36.799878
SE,LAGARTO,-10.9141791,-37.6715308
SE,LARANJEIRAS,-10.8040231,-37.1658336
SE,MACAMBIRA,-10.6657963,-37.5396488
SE,MALHADA DOS BOIS,-10.3450779,-36.9206659
SE,MALHADOR,-10.6588623,-37.3085558
SE,MARUIM,-10.7372604,-37.0817469
SE,MOITA BONITA,-10.5793237,-37.3423877
SE,MONTE ALEGRE DE SERGIPE,-10.0657473,-37.62356148016381
SE,MURIBECA,-10.4227085,-36.9567299
SE,NEÓPOLIS,-10.3169887,-36.5768904
SE,NOSSA SENHORA APARECIDA,-10.3968947,-37.4539699
SE,NOSSA SENHORA DA GLÓRIA,-10.2188811,-37.4199759
SE,NOSSA SENHORA DAS DORES,-10.4927502,-37.1931675
SE,NOSSA SENHORA DE LOURDES,-10.0786746,-37.0572176
SE,NOSSA SENHORA DO SOCORRO,-10.8553115,-37.1264863
SE,PACATUBA,-10.4506594,-36.6473212
SE,PEDRA MOLE,-10.6181053,-37.6865098
SE,PEDRINHAS,-11.192952,-37.6757812
SE,PINHÃO,-10.5682989,-37.7236405
SE,PIRAMBU,-10.7408558,-36.8591248
SE,PORTO DA FOLHA,-9.9152762,-37.2791369
SE,POÇO REDONDO,-9.8083322,-37.6827949
SE,POÇO VERDE,-10.7119994,-38.1749204
SE,PROPRIÁ,-10.212427,-36.8372254
SE,RIACHUELO,-10.7323307,-37.1863203
SE,RIACHÃO DO DANTAS,-11.0704439,-37.726446
SE,RIBEIRÓPOLIS,-10.5405577,-37.4368783
SE,ROSÁRIO DO CATETE,-10.6968099,-37.0319184
SE,SALGADO,-11.0282445,-37.4782803
SE,SANTA LUZIA DO ITANHY,-11.3517434,-37.4478339
SE,SANTA ROSA DE LIMA,-10.6474939,-37.1926373
SE,SANTANA DO SÃO FRANCISCO,-10.2926609,-36.6074667
SE,SANTO AMARO DAS BROTAS,-10.7866999,-37.054711
SE,SIMÃO DIAS,-10.7388301,-37.809016
SE,SIRIRI,-10.604584,-37.1143295
SE,SÃO CRISTÓVÃO,-11.0136465,-37.2071134
SE,SÃO DOMINGOS,-10.7903753,-37.5667586
SE,SÃO FRANCISCO,-20.3604438,-50.696603
SE,SÃO MIGUEL DO ALEIXO,-10.3892164,-37.3826157
SE,TELHA,-10.2089823,-36.8841125
SE,TOBIAS BARRETO,-11.1878721,-38.0030397
SE,TOMAR DO GERU,-11.3752475,-37.8413399
SE,UMBAÚBA,-11.3826792,-37.6565562
SP,ADAMANTINA,-21.6866517,-51.0762975
SP,ADOLFO,-21.2356597,-49.6441918
SP,AGUAÍ,-22.0592036,-46.979384
SP,AGUDOS,-22.4719836,-48.9884476
SP,ALAMBARI,-23.550338,-47.897971
SP,ALFREDO MARCONDES,-21.9527,-51.413956
SP,ALTAIR,-20.5238955,-49.0606135
SP,ALTINÓPOLIS,-21.021364,-47.3712
SP,ALTO ALEGRE,-21.5820592,-50.1661976
SP,ALUMÍNIO,-23.5203479,-47.2575256
SP,ALVINLÂNDIA,-22.4431852,-49.7643596
SP,AMERICANA,-22.7392463,-47.3306032
SP,AMPARO,-22.70111,-46.76444
SP,AMÉRICO BRASILIENSE,-21.7297099,-48.1052092
SP,AMÉRICO DE CAMPOS,-20.298476,-49.735904
SP,ANALÂNDIA,-22.128917,-47.661939
SP,ANDRADINA,-20.896505,-51.3742765
SP,ANGATUBA,-23.4938938,-48.4110675
SP,ANHEMBI,-22.7891096,-48.1316776
SP,ANHUMAS,-22.2956478,-51.3873401
SP,APARECIDA,-22.851552,-45.2340924
SP,APARECIDA D'OESTE,-20.4498109,-50.8808706
SP,APIAÍ,-24.5076527,-48.8461582
SP,ARAMINA,-20.0876144,-47.789201
SP,ARANDU,-23.1345103,-49.0545651
SP,ARAPEÍ,-22.6738889,-44.4477778
SP,ARARAQUARA,-21.7886713,-48.1773096
SP,ARARAS,-22.3569477,-47.3838889
SP,ARAÇARIGUAMA,-23.4388277,-47.0613084
SP,ARAÇATUBA,-21.207992,-50.4390225
SP,ARAÇOIABA DA SERRA,-23.5045367,-47.6168158
SP,ARCO-ÍRIS,-21.7741308,-50.4668814
SP,AREALVA,-22.0301906,-48.9111936
SP,AREIAS,-22.5800929,-44.6975127
SP,AREIÓPOLIS,-22.6758064,-48.6673653
SP,ARIRANHA,-21.18716,-48.790418
SP,ARTUR NOGUEIRA,-22.572737,-47.172679
SP,ARUJÁ,-23.396266,-46.3175449
SP,ASPÁSIA,-20.1596604,-50.7279226
SP,ASSIS,-22.6620892,-50.420623
SP,ATIBAIA,-23.1177393,-46.5547861
SP,AURIFLAMA,-20.6840418,-50.5554616
SP,AVANHANDAVA,-21.4603331,-49.9465156
SP,AVARÉ,-23.1045215,-48.9259103
SP,AVAÍ,-22.1564662,-49.3316395
SP,BADY BASSITT,-20.9178969,-49.4517911
SP,BALBINOS,-21.9006253,-49.3583966
SP,BANANAL,-22.6828195,-44.3221095
SP,BARBOSA,-21.265661,-49.951816
SP,BARIRI,-22.0746355,-48.7394852
SP,BARRA BONITA,-22.490859,-48.558349
SP,BARRA DO CHAPÉU,-24.472203,-49.023784
SP,BARRA DO TURVO,-24.756421,-48.5056942
SP,BARRETOS,-20.5531437,-48.5697509
SP,BARRINHA,-21.1898849,-48.1550642
SP,BARUERI,-23.5112184,-46.8764612
SP,BARÃO DE ANTONINA,-23.6295651,-49.5632104
SP,BASTOS,-21.9222474,-50.7317727
SP,BATATAIS,-20.892867,-47.592149
SP,BAURU,-22.3218102,-49.0705863
SP,BEBEDOURO,-20.949077,-48.479083
SP,BENTO DE ABREU,-21.2715723,-50.8117225
SP,BERNARDINO DE CAMPOS,-23.0140216,-49.4760724
SP,BERTIOGA,-23.848568,-46.139586
SP,BILAC,-21.403962,-50.47464
SP,BIRIGUI,-21.2908491,-50.34144
SP,BIRITIBA MIRIM,-23.5697765,-46.0407456
SP,BOA ESPERANÇA DO SUL,-21.9930206,-48.3917372
SP,BOCAINA,-22.1421831,-48.522276
SP,BOFETE,-23.1019554,-48.2610535
SP,BOITUVA,-23.2838893,-47.6738231
SP,BOM JESUS DOS PERDÕES,-23.1353864,-46.4648052
SP,BOM SUCESSO DE ITARARÉ,-24.3190016,-49.1446207
SP,BORACÉIA,-22.195355,-48.7801925
SP,BORBOREMA,-21.6212706,-49.074135
SP,BOREBI,-22.5700178,-48.9714871
SP,BORÁ,-22.2703347,-50.5442675
SP,BOTUCATU,-22.8879628,-48.4410712
SP,BRAGANÇA PAULISTA,-22.9520235,-46.5418586
SP,BRAÚNA,-21.5015319,-50.3175246
SP,BREJO ALEGRE,-21.1671191,-50.1850393
SP,BRODOWSKI,-20.984532,-47.657217
SP,BROTAS,-22.2840884,-48.1267265
SP,BURI,-23.79849,-48.598924
SP,BURITAMA,-21.0664017,-50.1448077
SP,BURITIZAL,-20.1933264,-47.7097165
SP,BÁLSAMO,-20.7343722,-49.5807484
SP,CABREÚVA,-23.3076318,-47.1325128
SP,CABRÁLIA PAULISTA,-22.4562909,-49.3385645
SP,CACHOEIRA PAULISTA,-22.666498,-45.015384
SP,CACONDE,-21.5281123,-46.6434015
SP,CAFELÂNDIA,-21.8054355,-49.6030627
SP,CAIABU,-22.0143038,-51.2356597
SP,CAIEIRAS,-23.3644621,-46.7484765
SP,CAIUÁ,-21.8319357,-51.9887179
SP,CAJAMAR,-23.3561111,-46.8769444
SP,CAJATI,-24.7272376,-48.1077914
SP,CAJOBI,-20.8776238,-48.8106972
SP,CAJURU,-21.2759978,-47.3046035
SP,CAMPINA DO MONTE ALEGRE,-23.5935653,-48.4801876
SP,CAMPINAS,-22.90556,-47.06083
SP,CAMPO LIMPO PAULISTA,-23.207791,-46.788919
SP,CAMPOS DO JORDÃO,-22.7395263,-45.5912829
SP,CAMPOS NOVOS PAULISTA,-22.601952,-49.998726
SP,CANANÉIA,-25.0104609,-47.9315628
SP,CANAS,-22.7029347,-45.0526508
SP,CANITAR,-23.0066616,-49.7840632
SP,CAPELA DO ALTO,-23.4704798,-47.7352309
SP,CAPIVARI,-22.9999295,-47.5031066
SP,CAPÃO BONITO,-24.0048759,-48.3489848
SP,CARAGUATATUBA,-23.62028,-45.41306
SP,CARAPICUÍBA,-23.5234673,-46.8406808
SP,CARDOSO,-20.080447,-49.9139767
SP,CASA BRANCA,-21.7743137,-47.0852175
SP,CASTILHO,-20.8695636,-51.4877792
SP,CATANDUVA,-21.1331035,-48.9712817
SP,CATIGUÁ,-21.0491485,-49.0578923
SP,CAÇAPAVA,-23.099204,-45.707645
SP,CEDRAL,-20.9028433,-49.2699665
SP,CERQUEIRA CÉSAR,-23.0353135,-49.1650519
SP,CERQUILHO,-23.1626556,-47.7433878
SP,CESÁRIO LANGE,-23.226035,-47.954453
SP,CHARQUEADA,-22.50958,-47.775468
SP,CHAVANTES,-23.0406405,-49.7071698
SP,CLEMENTINA,-21.5594631,-50.448624
SP,COLINA,-20.711443,-48.53867
SP,COLÔMBIA,-20.1774291,-48.6872822
SP,CONCHAL,-22.337512,-47.172927
SP,CONCHAS,-23.0133538,-48.0077595
SP,CORDEIRÓPOLIS,-22.4768324,-47.4550551
SP,COROADOS,-21.3554634,-50.2853589
SP,CORONEL MACEDO,-23.6304001,-49.313234
SP,CORUMBATAÍ,-22.2210521,-47.6249638
SP,COSMORAMA,-20.4782664,-49.7765649
SP,COSMÓPOLIS,-22.6437398,-47.1972086
SP,COTIA,-23.603889,-46.918889
SP,CRAVINHOS,-21.340278,-47.729444
SP,CRISTAIS PAULISTA,-20.403569,-47.420915
SP,CRUZEIRO,-22.5783685,-44.9642044
SP,CRUZÁLIA,-22.7434438,-50.7911037
SP,CUBATÃO,-23.8857982,-46.4241869
SP,CUNHA,-23.07753,-44.9567436
SP,CÁSSIA DOS COQUEIROS,-21.280082,-47.164327
SP,CÂNDIDO MOTA,-22.7434964,-50.38924
SP,CÂNDIDO RODRIGUES,-21.3255615,-48.6308798
SP,DESCALVADO,-21.9090404,-47.6203241
SP,DIADEMA,-23.681347,-46.62052
SP,DIRCE REIS,-20.4664067,-50.606276
SP,DIVINOLÂNDIA,-21.6604584,-46.7371151
SP,DOBRADA,-21.5180904,-48.3938897
SP,DOIS CÓRREGOS,-22.3697554,-48.3845315
SP,DOLCINÓPOLIS,-20.1230736,-50.513261
SP,DOURADO,-22.1124638,-48.3151079
SP,DRACENA,-21.4835523,-51.5334408
SP,DUARTINA,-22.414562,-49.408355
SP,DUMONT,-21.2391417,-47.9747665
SP,ECHAPORÃ,-22.4325855,-50.2037693
SP,ELDORADO,-24.522583,-48.1093489
SP,ELIAS FAUSTO,-23.0416538,-47.3718002
SP,ELISIÁRIO,-21.1673392,-49.1111015
SP,EMBAÚBA,-20.9819513,-48.837455
SP,EMBU DAS ARTES,-23.6495294,-46.8528497
SP,EMBU-GUAÇU,-23.8317997,-46.8156204
SP,EMILIANÓPOLIS,-21.831436,-51.483168
SP,ENGENHEIRO COELHO,-22.4896659,-47.2119005
SP,ESPÍRITO SANTO DO PINHAL,-22.190871,-46.74767
SP,ESPÍRITO SANTO DO TURVO,-22.6939723,-49.4295067
SP,ESTIVA GERBI,-22.2742719,-46.9523302
SP,ESTRELA D'OESTE,-20.2860692,-50.3986216
SP,ESTRELA DO NORTE,-22.4886301,-51.6606857
SP,EUCLIDES DA CUNHA PAULISTA,-22.55452,-52.592779
SP,FARTURA,-23.390039,-49.5109023
SP,FERNANDO PRESTES,-21.266061,-48.687384
SP,FERNANDÓPOLIS,-20.2825647,-50.2500762
SP,FERNÃO,-22.3595388,-49.5209504
SP,FERRAZ DE VASCONCELOS,-23.541056,-46.37097
SP,FLORA RICA,-21.6760063,-51.3804532
SP,FLOREAL,-20.6767063,-50.1455638
SP,FLORÍNEA,-22.9016004,-50.7268005
SP,FLÓRIDA PAULISTA,-21.614061,-51.1729548
SP,FRANCA,-20.5381768,-47.4009795
SP,FRANCISCO MORATO,-23.2817308,-46.7448996
SP,FRANCO DA ROCHA,-23.3328038,-46.724446
SP,GABRIEL MONTEIRO,-21.5299436,-50.5533059
SP,GARÇA,-22.2125766,-49.6547994
SP,GASTÃO VIDIGAL,-20.7956829,-50.1907615
SP,GAVIÃO PEIXOTO,-21.8377536,-48.492853
SP,GENERAL SALGADO,-20.6488139,-50.3608101
SP,GETULINA,-21.7988557,-49.9288096
SP,GLICÉRIO,-21.3814805,-50.2100452
SP,GUAIMBÊ,-21.909072,-49.89861
SP,GUAIÇARA,-21.6213012,-49.7962941
SP,GUAPIARA,-24.18921,-48.529549
SP,GUAPIAÇU,-20.79663,-49.2253917
SP,GUARACI,-20.4976771,-48.9452074
SP,GUARANI D'OESTE,-20.0737613,-50.3379634
SP,GUARANTÃ,-21.8950705,-49.590107
SP,GUARARAPES,-21.2542739,-50.6440083
SP,GUARAREMA,-23.4133724,-46.0379249
SP,GUARATINGUETÁ,-22.8057839,-45.1908926
SP,GUARAÇAÍ,-21.0322387,-51.2100464
SP,GUAREÍ,-23.3718195,-48.184685
SP,GUARIBA,-21.35938,-48.23158
SP,GUARUJÁ,-23.9927768,-46.2558332
SP,GUARULHOS,-23.4430602,-46.524459
SP,GUARÁ,-20.4290496,-47.8250067
SP,GUATAPARÁ,-21.496092,-48.0360685
SP,GUAÍRA,-20.3245873,-48.3148818
SP,GUZOLÂNDIA,-20.6491637,-50.6622974
SP,GÁLIA,-22.2936976,-49.5516228
SP,HERCULÂNDIA,-22.004508,-50.3862746
SP,HOLAMBRA,-22.6332028,-47.0545305
SP,HORTOLÂNDIA,-22.85833,-47.22
SP,IACANGA,-21.8928341,-49.0226082
SP,IACRI,-21.8583385,-50.6892931
SP,IARAS,-22.8742567,-49.1593923
SP,IBATÉ,-21.9554092,-47.9989614
SP,IBIRAREMA,-22.8131812,-50.0720477
SP,IBIRÁ,-21.0815104,-49.2424619
SP,IBITINGA,-21.75623,-48.831903
SP,IBIÚNA,-23.6544825,-47.220856
SP,ICÉM,-20.3413103,-49.1970982
SP,IEPÊ,-22.660165,-51.077881
SP,IGARAPAVA,-20.0411748,-47.7476682
SP,IGARATÁ,-23.2063475,-46.156934
SP,IGARAÇU DO TIETÊ,-22.5165369,-48.5582558
SP,IGUAPE,-24.7042692,-47.5563733
SP,ILHA COMPRIDA,-24.7445292,-47.5525529
SP,ILHA SOLTEIRA,-20.4281001,-51.3410871
SP,ILHABELA,-23.816628,-45.368685
SP,INDAIATUBA,-23.09028,-47.21806
SP,INDIANA,-22.1748508,-51.2534615
SP,INDIAPORÃ,-19.9802644,-50.2906035
SP,INÚBIA PAULISTA,-21.7701831,-50.9616718
SP,IPAUSSU,-23.0544285,-49.6264306
SP,IPERÓ,-23.3508977,-47.687611
SP,IPEÚNA,-22.4356582,-47.7146714
SP,IPIGUÁ,-20.657282,-49.3881146
SP,IPORANGA,-24.5843214,-48.594028
SP,IPUÃ,-20.4441839,-48.012504
SP,IRACEMÁPOLIS,-22.5869091,-47.5160966
SP,IRAPURU,-21.5691828,-51.3494606
SP,IRAPUÃ,-21.2791964,-49.4101967
SP,ITABERÁ,-23.8621345,-49.1398926
SP,ITAJOBI,-21.312294,-49.0596336
SP,ITAJU,-21.9816841,-48.8046536
SP,ITANHAÉM,-24.1848847,-46.7921572
SP,ITAOCA,-24.6409691,-48.8410159
SP,ITAPECERICA DA SERRA,-23.7176303,-46.8492435
SP,ITAPETININGA,-23.588607,-48.048326
SP,ITAPEVA,-23.9849105,-48.8803886
SP,ITAPEVI,-23.54888,-46.933889
SP,ITAPIRA,-22.436111,-46.821667
SP,ITAPIRAPUÃ PAULISTA,-24.5735083,-49.1703846
SP,ITAPORANGA,-23.7066252,-49.4895934
SP,ITAPURA,-20.6435211,-51.5084479
SP,ITAPUÍ,-22.2346755,-48.7189744
SP,ITAQUAQUECETUBA,-23.4754492,-46.3514033
SP,ITARARÉ,-24.1145368,-49.3352464
SP,ITARIRI,-24.2900711,-47.176151
SP,ITATIBA,-22.9965861,-46.8412042
SP,ITATINGA,-23.1042417,-48.6134874
SP,ITAÍ,-23.4172598,-49.0935788
SP,ITIRAPINA,-22.2536514,-47.8212546
SP,ITIRAPUÃ,-20.6406814,-47.2193817
SP,ITOBI,-21.730853,-46.9743
SP,ITU,-23.2638828,-47.298892
SP,ITUPEVA,-23.1531055,-47.0580347
SP,ITUVERAVA,-20.3366604,-47.7797924
SP,ITÁPOLIS,-21.5958368,-48.8122696
SP,JABORANDI,-20.6921079,-48.4144076
SP,JABOTICABAL,-21.252037,-48.325223
SP,JACAREÍ,-23.30528,-45.96583
SP,JACI,-20.8844434,-49.5710544
SP,JACUPIRANGA,-24.703773,-48.0060639
SP,JAGUARIÚNA,-22.70374,-46.985062
SP,JALES,-20.2671767,-50.5492435
SP,JAMBEIRO,-23.2556416,-45.6919926
SP,JANDIRA,-23.5282246,-46.902003
SP,JARDINÓPOLIS,-21.0255126,-47.7706807
SP,JARINU,-23.0949649,-46.7148565
SP,JAÚ,-22.293585,-48.559193
SP,JERIQUARA,-20.3104773,-47.5915669
SP,JOANÓPOLIS,-22.930004,-46.275208
SP,JOSÉ BONIFÁCIO,-23.564114500000002,-46.43473669552859
SP,JOÃO RAMALHO,-22.2486157,-50.7677114
SP,JUMIRIM,-23.0843839,-47.7882279
SP,JUNDIAÍ,-23.1887668,-46.884506
SP,JUNQUEIRÓPOLIS,-21.5109531,-51.4351505
SP,JUQUITIBA,-23.932346,-47.0714217
SP,JUQUIÁ,-24.3172209,-47.6355618
SP,JÚLIO MESQUITA,-22.0099839,-49.7889446
SP,LAGOINHA,-23.0898337,-45.1903825
SP,LARANJAL PAULISTA,-23.0509576,-47.8372975
SP,LAVRINHAS,-22.570047,-44.902359
SP,LAVÍNIA,-21.1665477,-51.0410539
SP,LEME,-22.1859721,-47.389764
SP,LENÇÓIS PAULISTA,-22.6029897,-48.8031367
SP,LIMEIRA,-22.5615068,-47.401766
SP,LINDÓIA,-22.523056,-46.65
SP,LINS,-21.6741873,-49.7518932
SP,LORENA,-22.7367652,-45.1070876
SP,LOURDES,-20.9672545,-50.224966
SP,LOUVEIRA,-23.08639,-46.95056
SP,LUCIANÓPOLIS,-22.4310459,-49.5219241
SP,LUCÉLIA,-21.7211293,-51.0188
SP,LUIZIÂNIA,-21.6763356,-50.3269863
SP,LUPÉRCIO,-22.4145801,-49.8183516
SP,LUTÉCIA,-22.338378,-50.394007
SP,LUÍS ANTÔNIO,-21.55,-47.78008333333334
SP,MACATUBA,-22.50022,-48.710229
SP,MACAUBAL,-20.8071616,-49.9648439
